timestamp, bead_x, bead_y, bead_z
4.171875,-0.001013,-0.024296,0.126426 
4.171875,-0.001096,-0.023738,0.132839 
4.171875,-0.000494,-0.019586,0.138727 
4.187500,-0.000559,-0.012032,0.141216 
4.187500,-0.000401,-0.005558,0.139010 
4.187500,0.000106,-0.000647,0.134312 
4.187500,-0.000280,0.001696,0.130263 
4.203125,-0.000133,0.002538,0.130703 
4.203125,-0.000048,0.006477,0.135456 
4.203125,0.000122,0.011427,0.140101 
4.203125,0.000562,0.018201,0.140259 
4.218750,0.000644,0.024940,0.135880 
4.218750,0.000678,0.028464,0.129103 
4.218750,0.000725,0.027558,0.122046 
4.234375,0.000625,0.023138,0.115289 
4.234375,0.000411,0.016142,0.108482 
4.234375,-0.000038,0.009544,0.101206 
4.234375,-0.000022,0.004195,0.095031 
4.250000,-0.000065,0.001567,0.092567 
4.250000,-0.000508,0.000648,0.093582 
4.250000,-0.000115,-0.002349,0.097272 
4.250000,-0.000556,-0.007682,0.103675 
4.265625,-0.000865,-0.014584,0.110890 
4.265625,-0.000514,-0.021388,0.118831 
4.265625,-0.001038,-0.024287,0.126407 
4.265625,-0.001085,-0.023728,0.132831 
4.281250,-0.000478,-0.019603,0.138719 
4.281250,-0.000588,-0.012061,0.141216 
4.281250,-0.000379,-0.005549,0.139019 
4.296875,0.000100,-0.000660,0.134341 
4.296875,-0.000303,0.001672,0.130278 
4.296875,-0.000099,0.002549,0.130688 
4.296875,-0.000068,0.006457,0.135428 
4.312500,0.000117,0.011393,0.140109 
4.312500,0.000565,0.018180,0.140285 
4.312500,0.000630,0.024911,0.135901 
4.312500,0.000686,0.028457,0.129119 
4.328125,0.000731,0.027584,0.122052 
4.328125,0.000596,0.023128,0.115327 
4.328125,0.000413,0.016152,0.108541 
4.328125,-0.000027,0.009592,0.101245 
4.343750,-0.000045,0.004191,0.095045 
4.343750,0.000101,0.001902,0.092113 
4.343750,-0.000514,0.000656,0.093576 
4.359375,-0.000139,-0.002350,0.097274 
4.359375,-0.000530,-0.007668,0.103662 
4.359375,-0.000883,-0.014550,0.110847 
4.359375,-0.000507,-0.021395,0.118797 
4.375000,-0.001029,-0.024209,0.126362 
